plateno,geofence_name,first_timestamp,last_timestamp,time_duration_at_geofence,time_next
ADC4767,PH Cagayan Grocery - Source,2021-01-20 07:34:01,2021-01-20 07:59:01,1500s (~25 minutes),300s (~5 minutes)
WQC386,Save More - Primark Caibaan,2021-01-20 07:47:50,2021-01-20 07:53:51,361s (~6.02 minutes),161135s (~1.86 days)
ADC4767,PH Cagayan Grocery - Destination,2021-01-20 08:04:01,2021-01-20 08:29:14,1513s (~25.22 minutes),-1513s (~-25.22 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-20 08:04:01,2021-01-20 08:29:14,1513s (~25.22 minutes),300s (~5 minutes)
ADC4769,PH Cofipack - Destination,2021-01-20 08:07:00,2021-01-20 09:13:00,3960s (~1.1 hours),-3960s (~-1.1 hours)
ADC4769,PH Cofipack - Source,2021-01-20 08:07:00,2021-01-20 09:13:00,3960s (~1.1 hours),66359s (~18.43 hours)
GWB422,PH Cagayan Grocery - Destination,2021-01-20 08:18:43,2021-01-20 08:29:57,674s (~11.23 minutes),-672s (~-11.2 minutes)
GWB422,PH Cagayan Grocery - Source,2021-01-20 08:18:45,2021-01-20 08:29:57,672s (~11.2 minutes),1881s (~31.35 minutes)
ADC4767,PH Cagayan Grocery - Destination,2021-01-20 08:34:14,2021-01-20 08:59:14,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-20 08:34:14,2021-01-20 08:59:14,1500s (~25 minutes),300s (~5 minutes)
UWG-774,MAERSK Cagayan - Macabalan Wharf,2021-01-20 09:00:25,2021-01-20 09:10:52,627s (~10.45 minutes),-627s (~-10.45 minutes)
UWG-774,SSR PORT - CAGAYAN,2021-01-20 09:00:25,2021-01-20 09:10:52,627s (~10.45 minutes),-618s (~-10.3 minutes)
UWG-774,2GO CAGAYAN PORT,2021-01-20 09:00:34,2021-01-20 09:10:52,618s (~10.3 minutes),NA
GWB422,PH Cofipack - Destination,2021-01-20 09:01:18,2021-01-20 10:11:49,4231s (~1.18 hours),-4231s (~-1.18 hours)
GWB422,PH Cofipack - Source,2021-01-20 09:01:18,2021-01-20 10:12:13,4255s (~1.18 hours),501526s (~5.8 days)
ADC4767,PH Cagayan Grocery - Destination,2021-01-20 09:04:14,2021-01-20 09:29:14,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-20 09:04:14,2021-01-20 09:29:14,1500s (~25 minutes),300s (~5 minutes)
ADC4767,PH Cagayan Grocery - Destination,2021-01-20 09:34:14,2021-01-20 09:59:15,1501s (~25.02 minutes),-1501s (~-25.02 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-20 09:34:14,2021-01-20 09:59:15,1501s (~25.02 minutes),300s (~5 minutes)
ADC4767,PH Cagayan Grocery - Destination,2021-01-20 10:04:15,2021-01-20 10:29:15,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-20 10:04:15,2021-01-20 10:29:15,1500s (~25 minutes),300s (~5 minutes)
ADC4767,PH Cagayan Grocery - Destination,2021-01-20 10:34:15,2021-01-20 10:59:15,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-20 10:34:15,2021-01-20 10:59:15,1500s (~25 minutes),300s (~5 minutes)
NBG3012,IMC - NBS/NDC,2021-01-20 10:39:40,2021-01-20 10:58:50,1150s (~19.17 minutes),-1150s (~-19.17 minutes)
NBG3012,PH Meycauayan Grocery - Destination,2021-01-20 10:39:40,2021-01-20 10:58:50,1150s (~19.17 minutes),-1150s (~-19.17 minutes)
NBG3012,PH Meycauayan Grocery - Source,2021-01-20 10:39:40,2021-01-20 10:58:50,1150s (~19.17 minutes),11650s (~3.24 hours)
ADC4767,PH Cagayan Grocery - Destination,2021-01-20 11:04:15,2021-01-20 11:29:15,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-20 11:04:15,2021-01-20 11:29:15,1500s (~25 minutes),300s (~5 minutes)
U51160,LORENZO CY - MISAMIS ORIENTAL,2021-01-20 11:07:35,2021-01-20 11:16:35,540s (~9 minutes),71639s (~19.9 hours)
ADC4767,PH Cagayan Grocery - Destination,2021-01-20 11:34:15,2021-01-20 11:59:15,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-20 11:34:15,2021-01-20 11:59:15,1500s (~25 minutes),300s (~5 minutes)
KAD4602,PH Cagayan Grocery - Destination,2021-01-20 11:39:13,2021-01-20 14:07:11,8878s (~2.47 hours),-8875s (~-2.47 hours)
KAD4602,PH Cagayan Grocery - Source,2021-01-20 11:39:16,2021-01-20 14:07:11,8875s (~2.47 hours),41577s (~11.55 hours)
KVX170,PH Cagayan Grocery - Destination,2021-01-20 12:02:03,2021-01-20 12:29:50,1667s (~27.78 minutes),54662s (~15.18 hours)
ADC4767,PH Cagayan Grocery - Destination,2021-01-20 12:04:15,2021-01-20 12:29:15,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-20 12:04:15,2021-01-20 12:29:15,1500s (~25 minutes),300s (~5 minutes)
ADC4767,PH Cagayan Grocery - Destination,2021-01-20 12:34:15,2021-01-20 12:59:15,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-20 12:34:15,2021-01-20 12:59:15,1500s (~25 minutes),300s (~5 minutes)
KVX115,PH Cagayan Grocery - Source,2021-01-20 13:03:29,2021-01-21 03:28:29,51900s (~14.42 hours),123585s (~1.43 days)
ADC4767,PH Cagayan Grocery - Destination,2021-01-20 13:04:15,2021-01-20 13:29:15,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-20 13:04:15,2021-01-20 13:29:15,1500s (~25 minutes),300s (~5 minutes)
ADC4767,PH Cagayan Grocery - Destination,2021-01-20 13:34:15,2021-01-20 13:59:15,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-20 13:34:15,2021-01-20 13:59:15,1500s (~25 minutes),300s (~5 minutes)
KVX109,PH Mandaue Grocery - Destination,2021-01-20 13:38:01,2021-01-20 15:44:36,7595s (~2.11 hours),-7595s (~-2.11 hours)
KVX109,PH Mandaue Grocery - Source,2021-01-20 13:38:01,2021-01-20 15:44:36,7595s (~2.11 hours),100994s (~1.17 days)
ADC4767,PH Cagayan Grocery - Destination,2021-01-20 14:04:15,2021-01-20 14:49:44,2729s (~45.48 minutes),-2729s (~-45.48 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-20 14:04:15,2021-01-20 14:49:44,2729s (~45.48 minutes),125398s (~1.45 days)
NBG3012,IMC - NBS/NDC,2021-01-20 14:13:00,2021-01-20 14:48:56,2156s (~35.93 minutes),-2156s (~-35.93 minutes)
NBG3012,PH Meycauayan Grocery - Destination,2021-01-20 14:13:00,2021-01-20 14:48:12,2112s (~35.2 minutes),-2112s (~-35.2 minutes)
NBG3012,PH Meycauayan Grocery - Source,2021-01-20 14:13:00,2021-01-20 14:48:12,2112s (~35.2 minutes),5093s (~1.41 hours)
NBC8023,PH Batino Grocery - Destination,2021-01-20 14:39:40,2021-01-20 14:59:19,1179s (~19.65 minutes),-1179s (~-19.65 minutes)
NBC8023,PH Batino Grocery - Source,2021-01-20 14:39:40,2021-01-20 14:59:19,1179s (~19.65 minutes),13172s (~3.66 hours)
RLK700,PH Cagayan Grocery - Destination,2021-01-20 15:03:18,2021-01-20 15:14:44,686s (~11.43 minutes),61200s (~17 hours)
NBG3012,"PH RM Foods, Inc. - Destination",2021-01-20 16:13:05,2021-01-20 16:54:59,2514s (~41.9 minutes),-2514s (~-41.9 minutes)
NBG3012,"PH RM Foods, Inc. - Source",2021-01-20 16:13:05,2021-01-20 16:54:59,2514s (~41.9 minutes),6137s (~1.7 hours)
NBG3012,"PH RM Foods, Inc. - Destination",2021-01-20 18:37:16,2021-01-20 18:51:15,839s (~13.98 minutes),-839s (~-13.98 minutes)
NBG3012,"PH RM Foods, Inc. - Source",2021-01-20 18:37:16,2021-01-20 18:51:15,839s (~13.98 minutes),793s (~13.22 minutes)
NBC8023,PH Batino Grocery - Destination,2021-01-20 18:38:51,2021-01-20 18:59:32,1241s (~20.68 minutes),-1241s (~-20.68 minutes)
NBC8023,PH Batino Grocery - Source,2021-01-20 18:38:51,2021-01-20 18:59:32,1241s (~20.68 minutes),30991s (~8.61 hours)
NAD6565,"PH RM Foods, Inc. - Destination",2021-01-20 18:40:31,2021-01-21 00:59:47,22756s (~6.32 hours),-22756s (~-6.32 hours)
NAD6565,"PH RM Foods, Inc. - Source",2021-01-20 18:40:31,2021-01-21 00:59:47,22756s (~6.32 hours),18158s (~5.04 hours)
NBG3012,"PH RM Foods, Inc. - Destination",2021-01-20 19:04:28,2021-01-20 19:24:16,1188s (~19.8 minutes),-1188s (~-19.8 minutes)
NBG3012,"PH RM Foods, Inc. - Source",2021-01-20 19:04:28,2021-01-20 19:24:16,1188s (~19.8 minutes),465s (~7.75 minutes)
NBG3012,"PH RM Foods, Inc. - Destination",2021-01-20 19:32:01,2021-01-20 19:56:36,1475s (~24.58 minutes),-1475s (~-24.58 minutes)
NBG3012,"PH RM Foods, Inc. - Source",2021-01-20 19:32:01,2021-01-20 19:56:36,1475s (~24.58 minutes),14604s (~4.06 hours)
NBG3012,"PH RM Foods, Inc. - Destination",2021-01-21 00:00:00,2021-01-21 00:16:01,961s (~16.02 minutes),-961s (~-16.02 minutes)
NBG3012,"PH RM Foods, Inc. - Source",2021-01-21 00:00:00,2021-01-21 00:16:01,961s (~16.02 minutes),15524s (~4.31 hours)
KAD4601,Save More - Agora,2021-01-21 01:00:09,2021-01-21 02:50:46,6637s (~1.84 hours),1214s (~20.23 minutes)
GAM1633,S & R Membership Shopping-Davao,2021-01-21 01:19:25,2021-01-21 02:29:27,4202s (~1.17 hours),339022s (~3.92 days)
RJK963,Unipace - Cagayan De Oro,2021-01-21 01:34:07,2021-01-21 04:29:07,10500s (~2.92 hours),33260s (~9.24 hours)
KAD4602,FDC - CDO,2021-01-21 01:40:08,2021-01-21 05:16:46,12998s (~3.61 hours),-12998s (~-3.61 hours)
KAD4602,Gaisano Citi Super Mall - Bulua,2021-01-21 01:40:08,2021-01-21 05:16:46,12998s (~3.61 hours),-12996s (~-3.61 hours)
KAD4602,PH Cagayan De Oro Fac FG - Source,2021-01-21 01:40:10,2021-01-21 05:16:35,12985s (~3.61 hours),-12924s (~-3.59 hours)
KAD4602,PH Cagayan De Oro Fac FG - Destination,2021-01-21 01:41:11,2021-01-21 05:16:35,12924s (~3.59 hours),5713s (~1.59 hours)
KAD4601,Save More - Capistrano,2021-01-21 03:11:00,2021-01-21 07:27:35,15395s (~4.28 hours),3892s (~1.08 hours)
JM3012,PH Cofipack - Destination,2021-01-21 03:20:48,2021-01-21 03:48:01,1633s (~27.22 minutes),-1633s (~-27.22 minutes)
JM3012,PH Cofipack - Source,2021-01-21 03:20:48,2021-01-21 03:48:01,1633s (~27.22 minutes),85564s (~23.77 hours)
NBC8023,PH Lipa CPW FG - Destination,2021-01-21 03:36:03,2021-01-21 03:58:03,1320s (~22 minutes),-1320s (~-22 minutes)
NBC8023,PH Lipa CPW FG - Source,2021-01-21 03:36:03,2021-01-21 03:58:03,1320s (~22 minutes),93832s (~1.09 days)
ADC4769,PH Cofipack - Destination,2021-01-21 03:38:59,2021-01-21 04:44:07,3908s (~1.09 hours),-3908s (~-1.09 hours)
ADC4769,PH Cofipack - Source,2021-01-21 03:38:59,2021-01-21 04:44:07,3908s (~1.09 hours),6376s (~1.77 hours)
KVX170,PH Cagayan Grocery - Destination,2021-01-21 03:40:52,2021-01-21 03:55:49,897s (~14.95 minutes),-897s (~-14.95 minutes)
KVX170,PH Cagayan Grocery - Source,2021-01-21 03:40:52,2021-01-21 03:55:49,897s (~14.95 minutes),22086s (~6.14 hours)
NBG3012,PH Batino Grocery - Destination,2021-01-21 04:34:45,2021-01-21 04:57:55,1390s (~23.17 minutes),-1390s (~-23.17 minutes)
NBG3012,PH Batino Grocery - Source,2021-01-21 04:34:45,2021-01-21 04:57:55,1390s (~23.17 minutes),7383s (~2.05 hours)
RLE353,PH Cofipack - Destination,2021-01-21 06:01:58,2021-01-21 09:09:00,11222s (~3.12 hours),-11222s (~-3.12 hours)
RLE353,PH Cofipack - Source,2021-01-21 06:01:58,2021-01-21 09:09:00,11222s (~3.12 hours),119651s (~1.38 days)
NAD6565,PH Batino Grocery - Destination,2021-01-21 06:02:25,2021-01-21 14:11:18,29333s (~8.15 hours),-29333s (~-8.15 hours)
NAD6565,PH Batino Grocery - Source,2021-01-21 06:02:25,2021-01-21 14:11:18,29333s (~8.15 hours),12577s (~3.49 hours)
ADC4769,PH Cofipack - Destination,2021-01-21 06:30:23,2021-01-21 07:26:17,3354s (~55.9 minutes),-3354s (~-55.9 minutes)
ADC4769,PH Cofipack - Source,2021-01-21 06:30:23,2021-01-21 07:26:17,3354s (~55.9 minutes),119079s (~1.38 days)
KAD4602,PH Cagayan Grocery - Destination,2021-01-21 06:51:48,2021-01-22 00:57:24,65136s (~18.09 hours),-65136s (~-18.09 hours)
KAD4602,PH Cagayan Grocery - Source,2021-01-21 06:51:48,2021-01-22 00:57:24,65136s (~18.09 hours),5588s (~1.55 hours)
NBG3012,PH Batino Grocery - Destination,2021-01-21 07:00:58,2021-01-21 07:17:52,1014s (~16.9 minutes),-1014s (~-16.9 minutes)
NBG3012,PH Batino Grocery - Source,2021-01-21 07:00:58,2021-01-21 07:17:52,1014s (~16.9 minutes),6247s (~1.74 hours)
U51160,LORENZO CY - MISAMIS ORIENTAL,2021-01-21 07:10:34,2021-01-21 07:19:26,532s (~8.87 minutes),81069s (~22.52 hours)
KVX211,PH Bacolod - Mansilingan DC - Destination,2021-01-21 07:48:13,2021-01-22 02:28:13,67200s (~18.67 hours),-67200s (~-18.67 hours)
KVX211,PH Bacolod - Mansilingan DC - Source,2021-01-21 07:48:13,2021-01-22 02:28:13,67200s (~18.67 hours),576s (~9.6 minutes)
RLK700,PH Cagayan Grocery - Destination,2021-01-21 08:14:44,2021-01-21 08:28:58,854s (~14.23 minutes),194501s (~2.25 days)
KAD4601,PH Cagayan Grocery - Destination,2021-01-21 08:32:27,2021-01-21 13:11:03,16716s (~4.64 hours),-16028s (~-4.45 hours)
KAD4601,PH Cagayan Grocery - Source,2021-01-21 08:43:55,2021-01-21 13:11:03,16028s (~4.45 hours),40897s (~11.36 hours)
NBG3012,PH Batino Grocery - Destination,2021-01-21 09:01:59,2021-01-21 09:29:23,1644s (~27.4 minutes),-1644s (~-27.4 minutes)
NBG3012,PH Batino Grocery - Source,2021-01-21 09:01:59,2021-01-21 09:29:23,1644s (~27.4 minutes),4303s (~1.2 hours)
KVX170,PH Cagayan Grocery - Destination,2021-01-21 10:03:55,2021-01-21 10:25:55,1320s (~22 minutes),-1320s (~-22 minutes)
KVX170,PH Cagayan Grocery - Source,2021-01-21 10:03:55,2021-01-21 10:25:55,1320s (~22 minutes),101258s (~1.17 days)
NBG3012,PH Batino Grocery - Destination,2021-01-21 10:41:06,2021-01-21 10:55:26,860s (~14.33 minutes),-860s (~-14.33 minutes)
NBG3012,PH Batino Grocery - Source,2021-01-21 10:41:06,2021-01-21 10:55:26,860s (~14.33 minutes),22616s (~6.28 hours)
ADK4034,PH Mandaue Grocery - Source,2021-01-21 11:30:25,2021-01-21 11:53:45,1400s (~23.33 minutes),27793s (~7.72 hours)
ZF7663,PH Mandaue Grocery - Source,2021-01-21 11:36:14,2021-01-21 20:11:18,30904s (~8.58 hours),-16652s (~-4.63 hours)
RJK963,PH Cagayan Grocery - Destination,2021-01-21 13:43:27,2021-01-21 21:59:11,29744s (~8.26 hours),-29742s (~-8.26 hours)
RJK963,PH Cagayan Grocery - Source,2021-01-21 13:43:29,2021-01-21 21:59:11,29742s (~8.26 hours),27946s (~7.76 hours)
KVW907,PH Mandaue Grocery - Source,2021-01-21 14:01:58,2021-01-21 14:24:58,1380s (~23 minutes),163452s (~1.89 days)
RKZ541,PH Mandaue Grocery - Destination,2021-01-21 14:15:27,2021-01-21 20:08:10,21163s (~5.88 hours),-20946s (~-5.82 hours)
RKZ541,PH Mandaue Grocery - Source,2021-01-21 14:19:04,2021-01-21 20:08:10,20946s (~5.82 hours),75801s (~21.06 hours)
KVW954,PH Cagayan Grocery - Destination,2021-01-21 14:31:08,2021-01-21 14:51:54,1246s (~20.77 minutes),-1246s (~-20.77 minutes)
KVW954,PH Cagayan Grocery - Source,2021-01-21 14:31:08,2021-01-21 14:51:54,1246s (~20.77 minutes),80247s (~22.29 hours)
ZF7663,PH Mandaue Grocery - Destination,2021-01-21 15:33:46,2021-01-21 20:11:18,16652s (~4.63 hours),80329s (~22.31 hours)
ABK4138,PH Cagayan Grocery - Destination,2021-01-21 16:30:59,2021-01-21 22:22:09,21070s (~5.85 hours),-21010s (~-5.84 hours)
ABK4138,PH Cagayan Grocery - Source,2021-01-21 16:31:59,2021-01-21 22:22:09,21010s (~5.84 hours),14882s (~4.13 hours)
NBG3012,PH Batino Grocery - Destination,2021-01-21 17:12:22,2021-01-21 17:28:49,987s (~16.45 minutes),-987s (~-16.45 minutes)
NBG3012,PH Batino Grocery - Source,2021-01-21 17:12:22,2021-01-21 17:28:49,987s (~16.45 minutes),140706s (~1.63 days)
NAD6565,PH Lipa CPW FG - Destination,2021-01-21 17:40:55,2021-01-21 20:59:59,11944s (~3.32 hours),-11944s (~-3.32 hours)
NAD6565,PH Lipa CPW FG - Source,2021-01-21 17:40:55,2021-01-21 20:59:59,11944s (~3.32 hours),27186s (~7.55 hours)
ADK4034,PH Mandaue Grocery - Source,2021-01-21 19:36:58,2021-01-21 19:54:03,1025s (~17.08 minutes),299226s (~3.46 days)
KVX109,Robinson's Supermarket - Abucay,2021-01-21 19:47:50,2021-01-22 03:29:45,27715s (~7.7 hours),553912s (~6.41 days)
KAD4601,Interpace Corporation -Carmen,2021-01-22 00:32:40,2021-01-22 02:29:57,7037s (~1.95 hours),571s (~9.52 minutes)
ADC4767,PH Cofipack - Destination,2021-01-22 01:39:42,2021-01-22 02:21:51,2529s (~42.15 minutes),-2529s (~-42.15 minutes)
ADC4767,PH Cofipack - Source,2021-01-22 01:39:42,2021-01-22 02:21:51,2529s (~42.15 minutes),432538s (~5.01 days)
ABK4138,Suy Sing - Cagayan De Oro,2021-01-22 02:30:11,2021-01-22 03:12:55,2564s (~42.73 minutes),3372s (~56.2 minutes)
KAD4602,Robinson's Supermarket - Gusa,2021-01-22 02:30:32,2021-01-22 03:59:24,5332s (~1.48 hours),104543s (~1.21 days)
KVX211,No. 1 Supplier Inc. - Bacolod,2021-01-22 02:37:49,2021-01-22 03:43:43,3954s (~1.1 hours),85953s (~23.88 hours)
KAD4601,Save More - Agora,2021-01-22 02:39:28,2021-01-22 02:58:08,1120s (~18.67 minutes),9669s (~2.69 hours)
JM0535,No. 1 Supplier Inc. - Bacolod,2021-01-22 02:44:03,2021-01-22 06:11:06,12423s (~3.45 hours),87894s (~1.02 days)
JM3012,PH Cofipack - Destination,2021-01-22 03:34:05,2021-01-22 03:40:34,389s (~6.48 minutes),-389s (~-6.48 minutes)
JM3012,PH Cofipack - Source,2021-01-22 03:34:05,2021-01-22 03:40:34,389s (~6.48 minutes),13073s (~3.63 hours)
NAM6641,PH Mandaue Grocery - Source,2021-01-22 03:49:00,2021-01-22 05:58:39,7779s (~2.16 hours),481s (~8.02 minutes)
ABK4138,FDC - CDO,2021-01-22 04:09:07,2021-01-22 05:08:23,3556s (~59.27 minutes),-3556s (~-59.27 minutes)
ABK4138,Gaisano Citi Super Mall - Bulua,2021-01-22 04:09:07,2021-01-22 05:08:23,3556s (~59.27 minutes),-3556s (~-59.27 minutes)
ABK4138,PH Cagayan De Oro Fac FG - Source,2021-01-22 04:09:07,2021-01-22 05:07:46,3519s (~58.65 minutes),-3467s (~-57.78 minutes)
ABK4138,PH Cagayan De Oro Fac FG - Destination,2021-01-22 04:09:59,2021-01-22 05:07:46,3467s (~57.78 minutes),608s (~10.13 minutes)
PXY944,PH Cofipack - Destination,2021-01-22 04:12:18,2021-01-22 04:28:17,959s (~15.98 minutes),-959s (~-15.98 minutes)
PXY944,PH Cofipack - Source,2021-01-22 04:12:18,2021-01-22 04:28:17,959s (~15.98 minutes),520392s (~6.02 days)
NAD6565,IMC - NBS/NDC,2021-01-22 04:33:05,2021-01-22 14:46:29,36804s (~10.22 hours),-36486s (~-10.13 hours)
NAD6565,PH Meycauayan Grocery - Destination,2021-01-22 04:38:23,2021-01-22 14:46:04,36461s (~10.13 hours),-36402s (~-10.11 hours)
NAD6565,PH Meycauayan Grocery - Source,2021-01-22 04:39:22,2021-01-22 14:45:48,36386s (~10.11 hours),2229s (~37.15 minutes)
WQC386,PH Mandaue Grocery - Destination,2021-01-22 04:39:26,2021-01-22 05:50:06,4240s (~1.18 hours),-3885s (~-1.08 hours)
WQC386,PH Mandaue Grocery - Source,2021-01-22 04:45:21,2021-01-22 05:19:59,2078s (~34.63 minutes),94360s (~1.09 days)
ABK4138,Save More - Kauswagan,2021-01-22 05:17:54,2021-01-22 05:23:55,361s (~6.02 minutes),-361s (~-6.02 minutes)
ABK4138,Save More - Kauswagan Depot,2021-01-22 05:17:54,2021-01-22 05:23:55,361s (~6.02 minutes),91082s (~1.05 days)
KAD4601,PH Cagayan Grocery - Destination,2021-01-22 05:39:17,2021-01-22 09:21:45,13348s (~3.71 hours),-13348s (~-3.71 hours)
KAD4601,PH Cagayan Grocery - Source,2021-01-22 05:39:17,2021-01-22 09:21:45,13348s (~3.71 hours),52060s (~14.46 hours)
RJK963,Gaisano Puerto,2021-01-22 05:44:57,2021-01-22 06:19:10,2053s (~34.22 minutes),3555s (~59.25 minutes)
U51160,LORENZO PORT - MISAMIS ORIENTAL,2021-01-22 05:50:35,2021-01-22 06:29:29,2334s (~38.9 minutes),-2334s (~-38.9 minutes)
U51160,MAERSK Cagayan - MINDANAO CONTAINER TERMINAL,2021-01-22 05:50:35,2021-01-22 06:29:29,2334s (~38.9 minutes),-2334s (~-38.9 minutes)
U51160,MAERSK Cagayan - Mindanao International Container Terminal,2021-01-22 05:50:35,2021-01-22 06:29:29,2334s (~38.9 minutes),-2334s (~-38.9 minutes)
U51160,ROYAL CARGO CAGAYAN - PORTLINK CONTAINER YARD,2021-01-22 05:50:35,2021-01-22 06:29:29,2334s (~38.9 minutes),591606s (~6.85 days)
NBC8023,IMC - NBS/NDC,2021-01-22 06:01:55,2021-01-22 06:11:45,590s (~9.83 minutes),-590s (~-9.83 minutes)
NBC8023,PH Meycauayan Grocery - Destination,2021-01-22 06:01:55,2021-01-22 06:11:45,590s (~9.83 minutes),-590s (~-9.83 minutes)
NBC8023,PH Meycauayan Grocery - Source,2021-01-22 06:01:55,2021-01-22 06:11:45,590s (~9.83 minutes),30516s (~8.48 hours)
NAM6641,PH Mandaue Grocery - Source,2021-01-22 06:06:40,2021-01-22 06:26:41,1201s (~20.02 minutes),25643s (~7.12 hours)
AAT4643,PH Cagayan Grocery - Destination,2021-01-22 06:32:52,2021-01-22 06:46:59,847s (~14.12 minutes),-847s (~-14.12 minutes)
AAT4643,PH Cagayan Grocery - Source,2021-01-22 06:32:52,2021-01-22 06:46:59,847s (~14.12 minutes),6440s (~1.79 hours)
RJK963,PH Cagayan Grocery - Destination,2021-01-22 07:18:25,2021-01-22 14:07:51,24566s (~6.82 hours),-24428s (~-6.79 hours)
JM3012,PH Cofipack - Destination,2021-01-22 07:18:27,2021-01-22 07:29:37,670s (~11.17 minutes),-670s (~-11.17 minutes)
JM3012,PH Cofipack - Source,2021-01-22 07:18:27,2021-01-22 07:29:37,670s (~11.17 minutes),242361s (~2.81 days)
RJK963,PH Cagayan Grocery - Source,2021-01-22 07:20:43,2021-01-22 14:07:51,24428s (~6.79 hours),79492s (~22.08 hours)
AAT4643,PH Cagayan Grocery - Destination,2021-01-22 08:34:19,2021-01-22 08:46:43,744s (~12.4 minutes),-744s (~-12.4 minutes)
AAT4643,PH Cagayan Grocery - Source,2021-01-22 08:34:19,2021-01-22 08:46:43,744s (~12.4 minutes),190799s (~2.21 days)
KVW954,PH Cagayan Grocery - Destination,2021-01-22 13:09:21,2021-01-22 13:28:05,1124s (~18.73 minutes),-1124s (~-18.73 minutes)
KVW954,PH Cagayan Grocery - Source,2021-01-22 13:09:21,2021-01-22 13:21:21,720s (~12 minutes),42111s (~11.7 hours)
NAM6641,PH Mandaue Grocery - Source,2021-01-22 13:34:04,2021-01-22 15:57:22,8598s (~2.39 hours),41878s (~11.63 hours)
KVX115,Gaisano Capital Surigao,2021-01-22 13:48:14,2021-01-23 03:26:06,49072s (~13.63 hours),92479s (~1.07 days)
KVX170,PH Cagayan Grocery - Destination,2021-01-22 14:33:33,2021-01-22 14:49:58,985s (~16.42 minutes),-985s (~-16.42 minutes)
KVX170,PH Cagayan Grocery - Source,2021-01-22 14:33:33,2021-01-22 14:49:58,985s (~16.42 minutes),36602s (~10.17 hours)
NBC8023,IMC - NBS/NDC,2021-01-22 14:40:21,2021-01-22 14:59:01,1120s (~18.67 minutes),-1120s (~-18.67 minutes)
NBC8023,PH Meycauayan Grocery - Destination,2021-01-22 14:40:21,2021-01-22 14:59:01,1120s (~18.67 minutes),-1120s (~-18.67 minutes)
NBC8023,PH Meycauayan Grocery - Source,2021-01-22 14:40:21,2021-01-22 14:59:01,1120s (~18.67 minutes),9721s (~2.7 hours)
NAD6565,"PH RM Foods, Inc. - Destination",2021-01-22 15:22:57,2021-01-22 19:18:20,14123s (~3.92 hours),-14123s (~-3.92 hours)
NAD6565,"PH RM Foods, Inc. - Source",2021-01-22 15:22:57,2021-01-22 19:18:20,14123s (~3.92 hours),22357s (~6.21 hours)
ADK4043,Puregold Price Club - Kananga,2021-01-22 15:30:43,2021-01-22 15:37:06,383s (~6.38 minutes),174615s (~2.02 days)
NAR1498,IMC - NBS/NDC,2021-01-22 15:38:45,2021-01-23 00:29:56,31871s (~8.85 hours),-31834s (~-8.84 hours)
NAR1498,PH Meycauayan Grocery - Destination,2021-01-22 15:39:22,2021-01-23 00:29:56,31834s (~8.84 hours),-31811s (~-8.84 hours)
NAR1498,PH Meycauayan Grocery - Source,2021-01-22 15:39:45,2021-01-23 00:29:56,31811s (~8.84 hours),1932s (~32.2 minutes)
ADC4769,PH Cofipack - Destination,2021-01-22 16:30:56,2021-01-22 16:57:04,1568s (~26.13 minutes),-1568s (~-26.13 minutes)
